city,date,state,text,polarity
Elberton,Fri Nov 27 23:44:23 +0000 2020,GA,@Chuck_Bell_ Hope you had a nice thanksgiving.,0.6
Fontana,Fri Nov 27 23:44:38 +0000 2020,CA,@MonetMrLA Yb is 3rd you trippen,0.0
Troy,Fri Nov 27 23:44:39 +0000 2020,IL,Has anyone else noticed that Thanksgiving week this year doesn’t have that weird “WHAT DAY IS THIS!?!?” energy? https://t.co/dzDM9e04Lt,-0.78125
Houston,Fri Nov 27 23:44:48 +0000 2020,TX,Trippin fr,0.0
Buffalo,Fri Nov 27 23:45:07 +0000 2020,NY,It’s like when there are no more seats at thanksgiving so mom tells you to go eat by yourself on the piano bench… https://t.co/6I3Xw7OGDD,-0.25
San Diego,Fri Nov 27 23:45:10 +0000 2020,CA,"On my middle sister's b-day, the day before #Thanksgiving the last white #orchid bud bloomed, as pictured.

Quite a… https://t.co/QfFxTMN22t",0.0
League City,Fri Nov 27 23:45:10 +0000 2020,TX,"""Thanksgiving requires a whole new dress code."" 🍁🦃 #latethanksgivingpost #happythanksgiving2020 https://t.co/qzjJDXdzX6",0.16818181818181818
Hendersonville,Fri Nov 27 23:45:13 +0000 2020,TN,Lying #TRUMP lashed out during a Thanksgiving press conference at a reporter who pushed back against his false clai… https://t.co/AScdKUpcyj,-0.20000000000000004
San Francisco,Fri Nov 27 23:45:15 +0000 2020,CA,“Shoo Fly Pie and Apple Pan Dowdy” piano cover feat Thanksgiving Pie” Ki... https://t.co/gw8PdTBuCH via @YouTube… https://t.co/QDzEpiIwff,0.15000000000000002
Gainesville,Fri Nov 27 23:45:30 +0000 2020,FL,I know it’s not thanksgiving anymore but let’s find reasons to be thankful whenever we can. Here are 10 things Jags… https://t.co/qLMdAm4zvR,0.0
Cypress Gardens,Fri Nov 27 23:46:00 +0000 2020,FL,@CloakTraveling It’s like I don’t get a break. I’ve missed so many days off work because of this ear infection and… https://t.co/185cazij81,0.5
Orange,Fri Nov 27 23:46:03 +0000 2020,CT,Bought yo say fuck it and book this trip next week cuz everybody want to travel but nobody wants to travel,-0.06666666666666667
Orange,Fri Nov 27 23:46:03 +0000 2020,CT,Bought yo say fuck it and book this trip next week cuz everybody want to travel but nobody wants to travel,-0.06666666666666667
Jericho,Fri Nov 27 23:46:25 +0000 2020,VT,@OldManCraig Happy to hear though I can’t confirm this as my post-Thanksgiving “walk” looked more like this. https://t.co/pvTOwUYs0p,0.65
Ypsilanti,Fri Nov 27 23:46:26 +0000 2020,MI,Funny how much the media had to say about not having 8+ people over for Thanksgiving but are strangely okay with le… https://t.co/Ldq95a5TsD,0.31666666666666665
New Orleans,Fri Nov 27 23:46:31 +0000 2020,LA,Thanksgiving outfit sponsored by my @forever21 giftcard 💳🦃🍁 I like outside clothes that look &amp; feel like inside clo… https://t.co/qmdJ98zT3S,0.0
San Francisco,Fri Nov 27 23:46:32 +0000 2020,CA,"@4everLBC @ztrip @theboombapkids @DJNUMARK @djday @djbabuforeal Pretty sure that is Babu, but not sure why they are gray.",0.16666666666666666
Queens,Fri Nov 27 23:46:36 +0000 2020,NY,Like I don’t have a flight to get on tomorrow,0.0
Tarpon Springs,Fri Nov 27 23:46:39 +0000 2020,FL,"Thanksgiving 2020 @ Tarpon Springs, Florida https://t.co/mqgjiyAeEy",0.0
Country Club,Fri Nov 27 23:46:40 +0000 2020,FL,#anabelgonzalezfigueroa #preparingforthanksgiving #preparandoparaacciondegracias #turkey #pavo #coquito @ Spanish L… https://t.co/7cg9Y0Yu3u,0.0
Bronx,Fri Nov 27 23:47:31 +0000 2020,NY,post thanksgiving diet ? https://t.co/BJZoE9wkJG,0.0
Missouri City,Fri Nov 27 23:47:37 +0000 2020,TX,Finna take a road trip solo fuck it,-0.4
Westminster,Fri Nov 27 23:47:41 +0000 2020,CA,ain’t trippen on shit I can’t control,-0.2
Jasper,Fri Nov 27 23:47:42 +0000 2020,AL,did yall have a happy Thanksgiving?,0.8
Manhattan,Fri Nov 27 23:47:42 +0000 2020,NY,"Happy Thanksgiving family and friends @ Manhattan, New York https://t.co/kXKSNlUkIT",0.4681818181818182
Flagstaff,Fri Nov 27 23:47:45 +0000 2020,AZ,"After a day of GLUTTONY, its time to get back at it.  
#timetopaythepiper #thanksgivingrecovery #workout #gluttony… https://t.co/mjCLaYdPtt",0.0
Alameda,Fri Nov 27 23:47:51 +0000 2020,CA,#BlackFriday #thanksgivingplate https://t.co/dUvYMrMcoW,0.0
The Woodlands,Fri Nov 27 23:47:52 +0000 2020,TX,I am old enough to remember when Friday and Saturday after #Thanksgiving meant college football rivalries. Pitt/Pen… https://t.co/rrJXK67T2g,0.05
Brownsburg,Fri Nov 27 23:48:02 +0000 2020,IN,"Yahtzee around the table with

@ZachHomol
@chantalmcallis3
@DylanSpina61
@_josedperez_

on thanksgiving was one of… https://t.co/UxtcbIqAwP",0.0
Fountain Hill,Fri Nov 27 23:48:03 +0000 2020,PA,"WTH??
Coronavirus cases in Pennsylvania have not slowed over the Thanksgiving holiday. The stat...… https://t.co/8dqu7xlv68",0.0
Keyport,Fri Nov 27 23:48:08 +0000 2020,NJ,#HappyThanksgiving,0.0
Garland,Fri Nov 27 23:48:20 +0000 2020,TX,I was off for Thanksgiving and Black Friday. Literally slept until 4PM each day. I love it.,0.16666666666666669
Asheville,Fri Nov 27 23:48:23 +0000 2020,NC,A true Griswold Thanksgiving 🦃 #Thanksgiving #family #asheville https://t.co/FgSkjxCZqr,0.35
Denville,Fri Nov 27 23:48:24 +0000 2020,NJ,Hattie B’s Thanksgiving leftovers was some of the greatest Thanksgiving leftovers ever,1.0
Salinas,Fri Nov 27 23:48:34 +0000 2020,CA,If anyone has thanksgiving leftovers feel free to share with me 🥺,0.4
Zeeland,Fri Nov 27 23:48:38 +0000 2020,MI,Happy day after Thanksgiving! - Drinking an 3 Scrooges by @griffinclaw at @jefstark  — https://t.co/6lqXOSItxa,1.0
Sturgis,Fri Nov 27 23:48:46 +0000 2020,MI,"Getting ready for my family's Thanksgiving dinner tomorrow. #essentialworkerwoes #postponeddinner @ Sturgis, Michig… https://t.co/3uerOAq8en",0.2
Paradise,Fri Nov 27 23:48:57 +0000 2020,NV,@12brumley12 @Jaberuski @NHLSeattle_ I sense a Kracken / Seahawks trip in 2021,0.0
Brooklyn,Fri Nov 27 23:49:09 +0000 2020,NY,@NICKIMINAJ You know West Indians never cook normal on holidays. 🤣 It looks good! I’m glad you enjoyed your Thanksgiving.,0.50625
Watertown,Fri Nov 27 23:49:29 +0000 2020,MA,"Thanksgiving Leftover Ramen

#leftoversfordays https://t.co/SWaAUqKmWe",0.0
Walnut Grove,Fri Nov 27 23:49:31 +0000 2020,WA,After Thanksgiving lunch! Loved how these flavors popped! @rjs_smokehouse_and_bbq_joint rolling out the… https://t.co/aW0Ew8ou0Z,0.875
Oak Creek,Fri Nov 27 23:49:33 +0000 2020,WI,@CrisB_414 @rigotravels 🤔🤔 idk if you do family shoots but,0.0
Estherville,Fri Nov 27 23:49:35 +0000 2020,IA,"Post Thanksgiving tradition for us!! #thegreatoutdoors @ Estherville, Iowa https://t.co/0JEyPV4bIX",0.0
Tempe,Fri Nov 27 23:49:48 +0000 2020,AZ,I made a vegan thanksgiving feast with David and Joelle:) We did really well for the first time! #madterplabs… https://t.co/5F8i294FqQ,0.33749999999999997
Sayreville,Fri Nov 27 23:49:53 +0000 2020,NJ,"Hey @davidlagreca1  my daughter and I listened today to your Thanksgiving Day invite/not invite episode 

My daught… https://t.co/Z9DJcIwrba",0.0
Port Aransas,Fri Nov 27 23:50:00 +0000 2020,TX,"Took a little trip for an isolation vacation...The beach is so nice right now! Cool weather, no crowd, and very rel… https://t.co/1aEJN7JPqg",0.2639285714285714
Aubrey,Fri Nov 27 23:50:08 +0000 2020,TX,Hope y’all had a great thanksgiving with family. God bless https://t.co/x6ZPVPHyUy,0.8
Manhattan,Fri Nov 27 23:50:10 +0000 2020,NY,Why is everyone I know on Twitter independently encouraging me to watch Ocean‘s 11? Is it a Thanksgiving movie or something?,0.0
Country Club,Fri Nov 27 23:50:12 +0000 2020,FL,#anabelgonzalezfigueroa #preparingforthanksgiving #preparandoparaacciondegracias #turkey #pavo #coquito @ Spanish L… https://t.co/xXPddqzRIU,0.0
Salinas,Fri Nov 27 23:50:17 +0000 2020,CA,"@CLosRodriguez_ Miss you dude, hope you and your fam had a good thanksgiving",0.7
Eugene,Fri Nov 27 23:50:20 +0000 2020,OR,Might need to make a few trips!!  I definitely want to go to Dallas. Never been. Love 7v7!,0.10416666666666667
Swampscott,Fri Nov 27 23:50:21 +0000 2020,MA,@SuchetaDoshiMD @TravelBugsWorld @AOAOxymoron @jenny_travels @ExploreFamily @Adventuringgal @jasontravelblog… https://t.co/uCQlzyKb1f,0.0
Atlanta,Fri Nov 27 23:50:31 +0000 2020,GA,you didn't go live OR show your food from Thanksgiving @NICKIMINAJ you hate us https://t.co/i21j03KKBg,-0.33181818181818185
Dallas,Fri Nov 27 23:50:42 +0000 2020,TX,@TheAbitaBeer #HappyThanksgiving #CIGARS #balcony #dallashighrise https://t.co/rFILb4cxAT,0.0
Atlanta,Fri Nov 27 23:50:48 +0000 2020,GA,Charlee boy assisting me with working on some team travel details🐾🏀 orrrr maybe he’s just taking a nap while I work… https://t.co/UnbAQngpzx,0.0
Philadelphia,Fri Nov 27 23:50:58 +0000 2020,PA,"“Netflix Trip” helped me feel more appreciative of those who have come and gone in life, but the memories we made w… https://t.co/jxmXP8zV9e",0.55
Los Angeles,Fri Nov 27 23:51:09 +0000 2020,CA,broooo I was in the shower......✨✨crying✨✨ and you mean to tell me.......I MISSED IT!?!?!?!? aghhh Fuck ya chicken strips,-0.587646484375
Marion,Fri Nov 27 23:51:19 +0000 2020,IL,Thanksgiving leftovers just hit different,0.0
Kansas City,Fri Nov 27 23:51:55 +0000 2020,MO,That thanksgiving food was heat! @ravengivens_,0.0
New Orleans,Fri Nov 27 23:52:14 +0000 2020,LA,"Didn’t give y’all a full picture of yesterday’s masterpiece. #fatassery #thanksgiving @ New Orleans, Louisiana https://t.co/cOHr7Wepj8",0.24318181818181817
Honolulu,Fri Nov 27 23:52:16 +0000 2020,HI,I literally crashed so hard. I’m up now. Thanksgiving leftovers are officially gone. I need to find some coffee now...blahzzz,-0.2916666666666667
Shaler Township,Fri Nov 27 23:52:17 +0000 2020,PA,"Mood — post-thanksgiving leftovers, slight buzz, and we don’t suck! #GoIrish #NDvsUNC https://t.co/8rg3uLJb1l",-0.20833333333333331
Ocean City,Fri Nov 27 23:52:42 +0000 2020,MD,"We hope everyone had a Happy Thanksgiving. 

Wine On The Beach is thankful for all of you. Although, we couldn't be… https://t.co/aKCXzV0tEj",0.8
Chicago,Fri Nov 27 23:52:58 +0000 2020,IL,@GNakate I have three alternatives I’m thinking of but it’s the thanksgiving weekend so not sure I can call. But wi… https://t.co/W1Ehc4XhMh,-0.25
Lafayette,Fri Nov 27 23:53:14 +0000 2020,LA,you can tell who has a stable family by who posts with them on thanksgiving. couldn’t be me doe,0.0
Montgomery,Fri Nov 27 23:53:23 +0000 2020,NY,@ZakkWyldeBLS Father Zakk you are a big part of what we are thankful for this Thanksgiving! My high school crush an… https://t.co/xBCiYYkE7c,0.08
Manhattan,Fri Nov 27 23:53:41 +0000 2020,NY,I haven’t had a thanksgiving meal since 2017,0.0
Lexington,Fri Nov 27 23:53:46 +0000 2020,SC,A little fire pit quiet time. #Thanksgiving https://t.co/xEWXgKLXbv,-0.09375
Santa Paula,Fri Nov 27 23:53:47 +0000 2020,CA,"🚜🦌

#thanksgiving #holidays #holidayseason #christmas #tree #hunting #stetsonhats #johndeere #ranch #ranchlife… https://t.co/mVKRLCQowS",0.0
Lancaster,Fri Nov 27 23:53:51 +0000 2020,TX,"spent thanksgiving with my girl and my mama put her foot in the gumbo, now back to the grind",-0.05
Killeen,Fri Nov 27 23:54:02 +0000 2020,TX,"thanksgiving was my rest day of course, so here’s day four’s workout https://t.co/WRbJTavgnV",0.0
Buffalo,Fri Nov 27 23:54:18 +0000 2020,NY,Thug trippin’ bout what he said on Andre 3000 ngl,0.0
Highland Heights,Fri Nov 27 23:54:29 +0000 2020,OH,"@valley_eagles Thank you, Barry. I’ll take you up on that! Once we get through this travel restriction, I’ll be hea… https://t.co/b7fn0TxaHF",0.0
La Verne,Fri Nov 27 23:54:52 +0000 2020,CA,When your Thanksgiving leftover plate was bigger and better then your original Thanksgiving day plate. 🥱#TurkeyComa… https://t.co/biHHawoQh5,0.2916666666666667
West Caldwell,Fri Nov 27 23:54:58 +0000 2020,NJ,"@SeanWSBT WE ARE ND ... HAPPY THANKSGIVING TO YOU, REGGIE AND FAMILY! #GoIrish",1.0
Los Angeles,Fri Nov 27 23:54:59 +0000 2020,CA,💛 I made Mac and Cheese for the first time and killed it for this years Thanksgiving! But next time I know how I’m… https://t.co/mU79ko10Y8,0.0
Tampa,Fri Nov 27 23:54:59 +0000 2020,FL,Thanks - love #fighter #flightreports     &amp; #pilotreports,0.35
Nashville,Fri Nov 27 23:55:02 +0000 2020,TN,"@flacknally @Joshthomastn Super unpopular opinion: desserts are garbage in general, traditional Thanksgiving sides are where it’s at.",0.12777777777777777
Milwaukee,Fri Nov 27 23:55:03 +0000 2020,WI,@rigotravels @CrisB_414 Aww word say less might need a shoot for my kids done at some point 👀 imma hyu fasho,0.06666666666666667
Indianapolis,Fri Nov 27 23:55:17 +0000 2020,IN,Day after Thanksgiving smoke with @bear196350 #kingql @ Cosmo Knights https://t.co/Xp9sIoIsW7,0.0
Leesburg,Fri Nov 27 23:55:21 +0000 2020,VA,KING’S WORLD:  Black Friday pump at LA Fitness. No slacking. #kingsworld👑🌎 #ifbbpro #ironlegends #thanksgiving2020… https://t.co/Bal3W5XTWW,-0.16666666666666666
Waukee,Fri Nov 27 23:55:45 +0000 2020,IA,My boyfriend is better than yours. :) #bbq #Thanksgiving,0.5
Cornelius,Fri Nov 27 23:55:49 +0000 2020,NC,"The GOP who’ll be in ICU for Christmas, so they could own the Libs this thanksgiving, is such a weird flex ...",0.033333333333333326
Henderson,Fri Nov 27 23:56:00 +0000 2020,NV,"When I was a kid, we never really vacationed or traveled places.  So when I became an adult and was lucky enough to… https://t.co/qaEX9xS8kc",0.08333333333333333
Henderson,Fri Nov 27 23:56:02 +0000 2020,NV,Since the travel when I get 🎄ornaments is usually for science meetings/conferences &amp; the only pre-COVID conference… https://t.co/DfrUiyvJwc,-0.125
Dallas,Fri Nov 27 23:56:08 +0000 2020,TX,Eating at Fearing’s for a late Thanksgiving dinner @ Fearing's Restaurant https://t.co/UjlGe3DSgz,-0.3
Fairhope,Fri Nov 27 23:56:17 +0000 2020,AL,"""Thanksgiving with the Girls""....I'm not sure anyone wants to go to ""The Girls' "" houses again.  

#traindifferent… https://t.co/J2YHMoaXuN",-0.024999999999999994
Clayton,Fri Nov 27 23:56:24 +0000 2020,OH,this punch i make for Thanksgiving hits different every time,0.0
Kingman,Fri Nov 27 23:56:29 +0000 2020,AZ,"Happy Thanksgiving!

I'm thankful for anime thighs and food and everyone that supports me 😌",1.0
Chicago,Fri Nov 27 23:56:46 +0000 2020,IL,"Mutant Cafe LIVE
Thanksgiving Leftover Turkey Chimichanga with Special Guest @krishafairchild 
Starts Now… https://t.co/SKk3OrbMEA",0.24675324675324675
Corpus Christi,Fri Nov 27 23:56:52 +0000 2020,TX,@KMilly33 @ChickfilA Oh you went with a triple mix of sauces there.  Looks really good!,0.875
Paradise,Fri Nov 27 23:56:54 +0000 2020,NV,"#Involved BTS @ The Strip, LV https://t.co/Ffh69ej3WR",0.0
Los Angeles,Fri Nov 27 23:56:55 +0000 2020,CA,Thanksgiving leftovers &gt;&gt;&gt;&gt;&gt;&gt;&gt;,0.0
San Francisco,Fri Nov 27 23:57:08 +0000 2020,CA,"@TenderloinDad What was it about ""don't travel"" that people couldn't understand?",0.0
Clay,Fri Nov 27 23:57:13 +0000 2020,NY,"Skating at Herbie Brooks Arena today! Not a hockey tournament, but something 🇺🇸 🏒#HappyThanksgiving2020 https://t.co/QVPU3J3haN",0.0
Echelon,Fri Nov 27 23:57:16 +0000 2020,NJ,@RichieCunning i’m glad you had a nice thanksgiving with your ma...  i had dinner with my ma too.  it was nice.  go… https://t.co/KRW8i4TlD5,0.5666666666666668
Greensboro,Fri Nov 27 23:57:18 +0000 2020,NC,"@JohnPhilapavage @superkim23 You know, Thanksgiving used to be the biggest day of the year..",0.0
San Bernardino,Fri Nov 27 23:57:23 +0000 2020,CA,Why is tripa so good tf it’s not supposed to be ate lowkey,0.7
Yardley,Fri Nov 27 23:57:41 +0000 2020,PA,This Thanksgiving I am grateful for Ian Book and Notre Dame football #GoIrish #NotreDame #IanBook #undefeated,0.0
Batavia,Fri Nov 27 23:57:47 +0000 2020,IL,@AspectMalygos I can see if any other of the ancient blue flight members brought from other realities would be inte… https://t.co/jeCAc8Q0uH,-0.08333333333333333
Milwaukie,Fri Nov 27 23:57:49 +0000 2020,OR,"No more than six people at your house on Thanksgiving,but the mall on Black Friday🤣😂🤣",-0.20833333333333331
Columbus,Fri Nov 27 23:57:53 +0000 2020,OH,*strip tease* 🤣,0.0
Delray Beach,Fri Nov 27 23:57:55 +0000 2020,FL,"Florida Girl ☀️ 

#SunshineState #Thanksgiving #HolidayWeekend https://t.co/D1SHaEtHte",0.0
Orlando,Fri Nov 27 23:58:17 +0000 2020,FL,@christiejayex @_Taking_Flight_ Ayy mind ya neck,0.0
Raleigh,Fri Nov 27 23:58:18 +0000 2020,NC,@UberEats being glitchy and slow is fr making it hard to avoid these Thanksgiving leftovers.,-0.2958333333333334
Atlanta,Fri Nov 27 23:58:26 +0000 2020,GA,The one where we made the “Moist Maker Leftover #Thanksgiving” Sandwich. #friends https://t.co/GWtnlw5R3G,0.0
Tallahassee,Fri Nov 27 23:58:36 +0000 2020,FL,USF really went green for Thanksgiving!,-0.024999999999999994
Manhattan,Fri Nov 27 23:58:44 +0000 2020,NY,@dinardodp Dom what if I told you that one more trip to the lottery would guarantee 10 years of great Knicks basket… https://t.co/mbSsa3YLFJ,0.65
Elyria,Fri Nov 27 23:59:08 +0000 2020,OH,If Thanksgiving was a restaurant I’d go there weekly,0.0
Birmingham,Fri Nov 27 23:59:12 +0000 2020,AL,Making enchilada-style Thanksgiving leftover burritos instead of sandwiches was a great decision. https://t.co/VWzQWEKBE6,0.8
Cleveland,Fri Nov 27 23:59:33 +0000 2020,OH,@TTripleapodcast 💻📲 https://t.co/dwBpVhFdJs,0.0
Chicago,Fri Nov 27 23:59:33 +0000 2020,IL,"#NFL #Thanksgiving Score
HOU | 41-25 | DET
WSH | 41-16 | DAL",0.0
